Date,NIFTY_Close,NIFTY_High,NIFTY_Low,NIFTY_Open,Volume,Gold,Oil,USD_INR,India_VIX
2011-06-08,5526.85009765625,5556.60009765625,5514.89990234375,5535.25,0,1538.0999755859375,100.73999786376952,44.61000061035156,18.57999992370605
2011-06-09,5521.0498046875,5540.10009765625,5502.0498046875,5523.5498046875,0,1542.0999755859375,101.93000030517578,44.65999984741211,18.57999992370605
2011-06-10,5485.7998046875,5521.4501953125,5457.4501953125,5518.0498046875,0,1528.5999755859375,99.29000091552734,44.59999847412109,18.540000915527344
2011-06-13,5482.7998046875,5496.7001953125,5436.9501953125,5469.85009765625,0,1515.0,97.3000030517578,44.72299957275391,18.90999984741211
2011-06-14,5500.5,5520.14990234375,5484.2001953125,5485.60009765625,0,1523.800048828125,99.37000274658205,44.79999923706055,18.51000022888184
2011-06-15,5447.5,5499.35009765625,5438.9501953125,5494.4501953125,0,1525.5999755859375,94.80999755859376,44.73899841308594,19.13999938964844
2011-06-16,5396.75,5447.5,5389.7998046875,5419.64990234375,0,1529.300048828125,94.9499969482422,44.709999084472656,19.65999984741211
2011-06-17,5366.39990234375,5421.14990234375,5355.85009765625,5412.5,0,1538.5999755859375,93.01000213623048,44.79999923706055,20.270000457763672
2011-06-20,5257.89990234375,5377.39990234375,5195.89990234375,5372.2001953125,0,1541.5,93.26000213623048,44.76300048828125,22.18000030517578
2011-06-21,5275.85009765625,5322.4501953125,5257.0,5280.7998046875,0,1546.0,93.4000015258789,44.869998931884766,21.309999465942383
2011-06-22,5278.2998046875,5310.5,5262.5,5304.64990234375,0,1552.9000244140625,95.41000366210938,44.7599983215332,20.88999938964844
2011-06-23,5320.0,5330.60009765625,5252.25,5269.10009765625,0,1520.0999755859375,91.0199966430664,44.75,19.5
2011-06-24,5471.25,5477.85009765625,5343.39990234375,5343.39990234375,0,1500.5,91.16000366210938,44.84999847412109,19.31999969482422
2011-06-27,5526.60009765625,5552.64990234375,5434.25,5441.2001953125,0,1496.0,90.61000061035156,44.98799896240234,19.989999771118164
2011-06-28,5545.2998046875,5558.2998046875,5496.35009765625,5548.85009765625,0,1499.699951171875,92.88999938964844,44.95000076293945,19.489999771118164
2011-06-29,5600.4501953125,5608.64990234375,5566.5,5566.5,0,1509.9000244140625,94.7699966430664,44.93999862670898,19.459999084472656
2011-06-30,5647.39990234375,5657.89990234375,5606.10009765625,5614.5,0,1502.300048828125,95.41999816894533,44.7599983215332,18.40999984741211
2011-07-01,5627.2001953125,5705.7998046875,5609.75,5705.75,0,1482.300048828125,94.94000244140624,44.59299850463867,18.209999084472656
2011-07-04,5650.5,5679.64990234375,5633.10009765625,5679.5498046875,0,1482.300048828125,94.94000244140624,44.62300109863281,18.170000076293945
2011-07-05,5632.10009765625,5659.85009765625,5612.2998046875,5659.85009765625,0,1512.300048828125,96.88999938964844,44.41999816894531,18.25
2011-07-06,5625.4501953125,5655.39990234375,5610.75,5622.7001953125,0,1528.699951171875,96.6500015258789,44.34000015258789,18.34000015258789
2011-07-07,5728.9501953125,5737.14990234375,5632.9501953125,5633.35009765625,0,1530.199951171875,98.66999816894533,44.33000183105469,18.6200008392334
2011-07-08,5660.64990234375,5740.39990234375,5651.0498046875,5734.64990234375,0,1541.199951171875,96.1999969482422,44.33000183105469,18.670000076293945
2011-07-11,5616.10009765625,5652.89990234375,5601.7001953125,5648.0498046875,0,1548.800048828125,95.1500015258789,44.41299819946289,19.690000534057617
2011-07-12,5526.14990234375,5580.25,5496.9501953125,5556.89990234375,0,1561.9000244140625,97.43000030517578,44.34999847412109,20.82999992370605
2011-07-13,5585.4501953125,5596.14990234375,5541.39990234375,5542.0498046875,0,1585.199951171875,98.0500030517578,44.560001373291016,19.520000457763672
2011-07-15,5581.10009765625,5631.7001953125,5562.75,5602.9501953125,0,1589.800048828125,97.23999786376952,44.400001525878906,19.950000762939453
2011-07-18,5567.0498046875,5596.60009765625,5550.9501953125,5581.75,0,1602.0999755859375,95.93000030517578,44.507999420166016,20.200000762939453
2011-07-19,5613.5498046875,5627.64990234375,5557.2001953125,5569.85009765625,0,1600.9000244140625,97.5,44.5,19.25
2011-07-20,5567.0498046875,5645.39990234375,5555.10009765625,5642.0498046875,0,1596.699951171875,98.13999938964844,44.369998931884766,19.11000061035156
2011-07-21,5541.60009765625,5578.89990234375,5532.7001953125,5554.60009765625,0,1586.800048828125,99.12999725341795,44.369998931884766,18.75
2011-07-22,5633.9501953125,5642.2001953125,5567.10009765625,5576.9501953125,0,1601.300048828125,99.87000274658205,44.29999923706055,17.90999984741211
2011-07-25,5680.2998046875,5700.5498046875,5616.7001953125,5633.7998046875,0,1612.0,99.1999969482422,44.34299850463867,19.200000762939453
2011-07-26,5574.85009765625,5702.25,5560.14990234375,5688.4501953125,0,1616.5999755859375,99.58999633789062,44.310001373291016,19.299999237060547
2011-07-27,5546.7998046875,5591.7001953125,5521.5,5588.5498046875,0,1615.0,97.4000015258789,44.04999923706055,18.25
2011-07-28,5487.75,5512.10009765625,5475.64990234375,5492.39990234375,0,1613.4000244140625,97.44000244140624,44.02999877929688,18.51000022888184
2011-07-29,5482.0,5520.2998046875,5453.9501953125,5479.0,0,1628.300048828125,95.6999969482422,44.0099983215332,19.770000457763672
2011-08-01,5516.7998046875,5551.89990234375,5486.4501953125,5527.5,0,1619.0,94.88999938964844,44.20299911499024,18.780000686645508
2011-08-02,5456.5498046875,5496.2998046875,5433.64990234375,5493.2001953125,0,1641.9000244140625,93.79000091552734,44.0629997253418,19.149999618530277
2011-08-03,5404.7998046875,5422.60009765625,5378.85009765625,5402.0,0,1663.4000244140625,91.93000030517578,44.26300048828125,19.479999542236328
2011-08-04,5331.7998046875,5434.5,5323.14990234375,5412.39990234375,0,1656.199951171875,86.62999725341797,44.3129997253418,20.21999931335449
2011-08-05,5211.25,5229.64990234375,5116.4501953125,5204.35009765625,0,1648.800048828125,86.87999725341797,44.5629997253418,24.899999618530277
2011-08-08,5118.5,5204.2001953125,5054.0498046875,5083.85009765625,0,1710.199951171875,81.30999755859375,44.733001708984375,28.780000686645508
2011-08-09,5072.85009765625,5167.0,4946.4501953125,4947.89990234375,0,1740.0,79.30000305175781,45.00299835205078,34.880001068115234
2011-08-10,5161.0,5197.9501953125,5123.35009765625,5196.5498046875,0,1781.300048828125,82.88999938964844,45.20299911499024,28.950000762939453
2011-08-11,5138.2998046875,5184.9501953125,5121.0,5128.0,0,1748.800048828125,85.72000122070312,45.24800109863281,29.09000015258789
2011-08-12,5072.9501953125,5194.4501953125,5053.35009765625,5194.39990234375,0,1740.199951171875,85.37999725341797,45.292999267578125,27.020000457763672
2011-08-16,5035.7998046875,5132.2001953125,5015.39990234375,5125.75,0,1782.4000244140625,86.6500015258789,45.233001708984375,26.459999084472656
2011-08-17,5056.60009765625,5112.14990234375,5017.25,5030.2998046875,0,1791.199951171875,87.58000183105469,45.25299835205078,25.479999542236328
2011-08-18,4944.14990234375,5078.60009765625,4932.14990234375,5077.9501953125,0,1818.9000244140625,82.37999725341797,45.303001403808594,27.450000762939453
2011-08-19,4845.64990234375,4893.60009765625,4796.10009765625,4859.2998046875,0,1848.9000244140625,82.26000213623047,45.709999084472656,29.190000534057617
2011-08-22,4898.7998046875,4910.0498046875,4808.75,4843.7001953125,0,1888.699951171875,84.12000274658203,45.66299819946289,27.07999992370605
2011-08-23,4948.89990234375,4965.7998046875,4863.7998046875,4925.14990234375,0,1858.300048828125,85.44000244140625,45.61000061035156,25.920000076293945
2011-08-24,4888.89990234375,4962.39990234375,4875.2998046875,4934.35009765625,0,1754.0999755859375,85.16000366210938,45.540000915527344,28.600000381469727
2011-08-25,4839.60009765625,4915.85009765625,4825.0498046875,4914.64990234375,0,1759.800048828125,85.30000305175781,45.93999862670898,27.940000534057617
2011-08-26,4747.7998046875,4872.0,4720.0,4839.25,0,1794.0999755859375,85.37000274658203,46.0099983215332,33.2599983215332
2011-08-29,4919.60009765625,4934.39990234375,4806.0498046875,4806.2001953125,0,1788.4000244140625,87.2699966430664,46.15299987792969,26.06999969482422
2011-08-30,5001.0,5016.25,4927.5498046875,4973.25,0,1826.699951171875,88.9000015258789,45.84999847412109,24.8799991607666
2011-09-02,5040.0,5113.7001953125,4993.35009765625,5109.7998046875,0,1873.699951171875,86.44999694824219,45.70000076293945,26.09000015258789
2011-09-05,5017.2001953125,5030.2998046875,4964.4501953125,4998.89990234375,0,1873.699951171875,86.44999694824219,45.73799896240234,27.82999992370605
2011-09-06,5064.2998046875,5072.89990234375,4942.89990234375,4993.35009765625,0,1869.9000244140625,86.0199966430664,45.98400115966797,28.65999984741211
2011-09-07,5124.64990234375,5154.5,5076.2998046875,5080.14990234375,0,1814.199951171875,89.33999633789062,46.040000915527344,27.86000061035156
2011-09-08,5153.25,5169.25,5098.25,5139.2001953125,0,1854.4000244140625,89.05000305175781,46.040000915527344,27.63999938964844
2011-09-09,5059.4501953125,5163.75,5046.7998046875,5161.2998046875,0,1856.4000244140625,87.23999786376953,46.130001068115234,28.149999618530277
2011-09-12,4946.7998046875,4985.60009765625,4911.25,4981.7001953125,0,1809.9000244140625,88.19000244140625,46.64300155639648,32.75
2011-09-13,4940.9501953125,5030.14990234375,4911.0498046875,4977.7998046875,0,1826.800048828125,90.20999908447266,47.15999984741211,32.77000045776367
2011-09-14,5012.5498046875,5026.14990234375,4917.39990234375,4965.0498046875,0,1823.5,88.91000366210938,47.459999084472656,32.45000076293945
2011-09-15,5075.7001953125,5091.4501953125,4967.4501953125,5062.35009765625,0,1778.5,89.4000015258789,47.560001373291016,30.790000915527344
2011-09-16,5084.25,5143.60009765625,5068.10009765625,5123.35009765625,0,1812.0999755859373,87.95999908447266,47.5,28.450000762939453
2011-09-19,5031.9501953125,5068.39990234375,5019.25,5068.39990234375,0,1776.4000244140625,85.69999694824219,47.16999816894531,29.600000381469727
2011-09-20,5140.2001953125,5149.89990234375,5035.25,5042.5498046875,0,1806.5999755859373,86.88999938964844,47.72299957275391,27.25
2011-09-21,5133.25,5168.39990234375,5109.85009765625,5153.75,0,1805.5,85.91999816894531,47.90999984741211,27.670000076293945
2011-09-22,4923.64990234375,5059.85009765625,4907.75,5054.4501953125,0,1739.199951171875,80.51000213623047,48.209999084472656,33.880001068115234
2011-09-23,4867.75,4930.25,4829.60009765625,4873.75,0,1637.5,79.8499984741211,49.47299957275391,35.15999984741211
2011-09-26,4835.39990234375,4879.7998046875,4758.85009765625,4878.60009765625,0,1592.5,80.23999786376953,49.34299850463867,35.43000030517578
2011-09-27,4971.25,4982.9501953125,4905.14990234375,4905.14990234375,0,1650.5999755859375,84.44999694824219,49.400001525878906,32.0099983215332
2011-09-28,4945.89990234375,5006.0498046875,4918.4501953125,5005.5,0,1616.300048828125,81.20999908447266,48.810001373291016,32.0
2011-09-29,5015.4501953125,5034.25,4906.0,4924.2001953125,0,1615.5,82.13999938964844,48.75,31.06999969482422
2011-09-30,4943.25,5025.5498046875,4924.2998046875,4990.14990234375,0,1620.4000244140625,79.19999694824219,48.86000061035156,31.940000534057617
2011-10-03,4849.5,4879.14990234375,4823.89990234375,4874.39990234375,0,1656.0,77.61000061035156,49.04999923706055,35.06999969482422
2011-10-04,4772.14990234375,4869.75,4728.2998046875,4823.5,0,1614.699951171875,75.66999816894531,49.09999847412109,37.18999862670898
2011-10-05,4751.2998046875,4827.7998046875,4741.0,4791.2998046875,0,1640.300048828125,79.68000030517578,49.303001403808594,35.369998931884766
2011-10-07,4888.0498046875,4922.60009765625,4861.2001953125,4883.64990234375,0,1634.5,82.9800033569336,49.040000915527344,33.02000045776367
2011-10-10,4979.60009765625,4991.14990234375,4882.0498046875,4886.85009765625,0,1669.5999755859375,85.41000366210938,48.89300155639648,30.030000686645508
2011-10-11,4974.35009765625,5045.10009765625,4964.0,5019.89990234375,0,1659.699951171875,85.80999755859375,48.8129997253418,30.299999237060547
2011-10-12,5099.39990234375,5109.7998046875,4997.64990234375,5011.2001953125,0,1681.300048828125,85.56999969482422,49.23799896240234,28.40999984741211
2011-10-13,5077.85009765625,5136.9501953125,5067.64990234375,5130.7998046875,0,1667.300048828125,84.2300033569336,48.90999984741211,28.239999771118164
2011-10-14,5132.2998046875,5141.39990234375,5056.60009765625,5057.35009765625,0,1681.800048828125,86.80000305175781,49.20000076293945,25.979999542236328
2011-10-17,5118.25,5160.2001953125,5084.5,5156.2001953125,0,1675.5,86.37999725341797,48.89300155639648,25.43000030517578
2011-10-18,5037.5,5057.5,5011.0498046875,5049.4501953125,0,1651.699951171875,88.33999633789062,48.900001525878906,25.899999618530277
2011-10-19,5139.14990234375,5148.0498046875,5075.2998046875,5080.4501953125,0,1646.0,86.11000061035156,49.2400016784668,24.049999237060547
2011-10-20,5091.89990234375,5099.0,5033.9501953125,5086.5498046875,0,1611.9000244140625,85.30000305175781,49.0099983215332,25.600000381469727
2011-10-21,5049.9501953125,5120.75,5037.9501953125,5106.60009765625,0,1635.0999755859375,87.4000015258789,49.86000061035156,26.299999237060547
2011-10-24,5098.35009765625,5145.64990234375,5084.75,5114.7001953125,0,1651.5,91.2699966430664,49.823001861572266,25.21999931335449
2011-10-25,5191.60009765625,5211.0,5085.5498046875,5137.89990234375,0,1699.5999755859375,93.16999816894533,49.54999923706055,22.309999465942383
2011-10-28,5360.7001953125,5399.7001953125,5322.7998046875,5341.89990234375,0,1746.199951171875,93.31999969482422,49.790000915527344,20.88999938964844
2011-10-31,5326.60009765625,5360.25,5314.60009765625,5358.89990234375,0,1724.199951171875,93.19000244140624,48.62799835205078,22.65999984741211
2011-11-01,5257.9501953125,5310.85009765625,5238.2998046875,5278.60009765625,0,1711.0,92.19000244140624,48.67300033569336,24.020000457763672
2011-11-02,5258.4501953125,5300.10009765625,5204.9501953125,5216.75,0,1728.699951171875,92.51000213623048,49.257999420166016,24.88999938964844
2011-11-03,5265.75,5281.60009765625,5201.85009765625,5241.5498046875,0,1764.199951171875,94.06999969482422,49.12300109863281,24.65999984741211
2011-11-04,5284.2001953125,5326.4501953125,5256.7998046875,5325.39990234375,0,1755.300048828125,94.26000213623048,49.04800033569336,23.43000030517578
2011-11-08,5289.35009765625,5304.25,5252.0,5292.25,0,1798.4000244140625,96.8000030517578,48.90999984741211,23.709999084472656
2011-11-09,5221.0498046875,5317.5,5211.75,5309.7001953125,0,1790.9000244140625,95.73999786376952,49.310001373291016,24.299999237060547
2011-11-11,5168.85009765625,5198.60009765625,5142.25,5159.75,0,1787.5,98.98999786376952,49.959999084472656,24.739999771118164
2011-11-14,5148.35009765625,5228.89990234375,5140.5498046875,5217.35009765625,0,1777.800048828125,98.13999938964844,50.03300094604492,25.290000915527344
2011-11-15,5068.5,5158.75,5052.85009765625,5131.2001953125,0,1781.699951171875,99.37000274658205,50.36800003051758,25.96999931335449
2011-11-16,5030.4501953125,5065.2001953125,4989.5,5059.10009765625,0,1773.800048828125,102.58999633789062,50.62300109863281,25.040000915527344
2011-11-17,4934.75,5036.7998046875,4919.4501953125,5027.10009765625,0,1719.800048828125,98.81999969482422,50.70299911499024,26.920000076293945
2011-11-18,4905.7998046875,4915.89990234375,4837.9501953125,4899.14990234375,0,1724.699951171875,97.41000366210938,50.948001861572266,26.57999992370605
2011-11-21,4778.35009765625,4873.7998046875,4764.7998046875,4873.7998046875,0,1678.300048828125,96.91999816894533,51.22800064086914,28.61000061035156
2011-11-22,4812.35009765625,4854.0,4782.5498046875,4794.85009765625,0,1702.199951171875,98.01000213623048,52.05799865722656,27.350000381469727
2011-11-23,4706.4501953125,4779.5,4640.9501953125,4779.5,0,1695.699951171875,96.16999816894533,52.483001708984375,30.68000030517578
2011-11-25,4710.0498046875,4767.2998046875,4693.10009765625,4731.2998046875,0,1685.5,96.7699966430664,52.0629997253418,29.1200008392334
2011-11-28,4851.2998046875,4859.10009765625,4766.39990234375,4769.2998046875,0,1710.800048828125,98.20999908447266,52.22800064086914,26.63999938964844
2011-11-29,4805.10009765625,4866.10009765625,4787.10009765625,4864.2001953125,0,1713.4000244140625,99.79000091552734,51.94300079345703,26.8700008392334
2011-11-30,4832.0498046875,4851.5498046875,4754.7998046875,4766.14990234375,0,1745.5,100.36000061035156,51.90299987792969,26.549999237060547
2011-12-01,4936.85009765625,5011.89990234375,4916.7001953125,4970.85009765625,0,1735.300048828125,100.1999969482422,51.72999954223633,25.020000457763672
2011-12-02,5050.14990234375,5062.5498046875,4918.39990234375,4940.85009765625,0,1747.0,100.95999908447266,51.29999923706055,23.989999771118164
2011-12-05,5039.14990234375,5055.39990234375,5002.5498046875,5036.5,0,1730.699951171875,100.98999786376952,51.10300064086914,25.020000457763672
2011-12-07,5062.60009765625,5099.25,5032.25,5050.10009765625,0,1740.9000244140625,100.48999786376952,51.20000076293945,26.459999084472656
2011-12-08,4943.64990234375,5049.0498046875,4921.4501953125,5037.39990234375,0,1709.800048828125,98.33999633789062,51.59999847412109,28.57999992370605
2011-12-09,4866.7001953125,4918.35009765625,4841.75,4870.75,0,1712.800048828125,99.41000366210938,51.70000076293945,29.530000686645508
2011-12-12,4764.60009765625,4910.25,4755.5498046875,4906.85009765625,0,1664.199951171875,97.7699966430664,51.86800003051758,29.270000457763672
2011-12-13,4800.60009765625,4824.7001953125,4728.5,4733.60009765625,0,1659.9000244140625,100.13999938964844,52.650001525878906,28.11000061035156
2011-12-14,4763.25,4839.5498046875,4750.39990234375,4788.7001953125,0,1584.300048828125,94.9499969482422,53.09999847412109,28.790000915527344
2011-12-15,4746.35009765625,4768.64990234375,4673.85009765625,4712.7998046875,0,1574.5999755859375,93.87000274658205,53.709999084472656,28.809999465942383
2011-12-16,4651.60009765625,4818.85009765625,4628.2001953125,4752.5,0,1595.5999755859375,93.52999877929688,53.209999084472656,29.690000534057617
2011-12-19,4613.10009765625,4623.14990234375,4555.89990234375,4623.14990234375,0,1594.4000244140625,93.87999725341795,52.49300003051758,30.57999992370605
2011-12-20,4544.2001953125,4637.25,4531.14990234375,4635.7998046875,0,1615.5999755859375,97.22000122070312,52.70000076293945,30.530000686645508
2011-12-21,4693.14990234375,4707.35009765625,4601.9501953125,4636.4501953125,0,1611.9000244140625,98.66999816894533,52.709999084472656,27.530000686645508
2011-12-22,4733.85009765625,4740.60009765625,4632.9501953125,4636.89990234375,0,1608.9000244140625,99.52999877929688,52.39300155639648,26.84000015258789
2011-12-23,4714.0,4763.4501953125,4693.2001953125,4763.2001953125,0,1604.699951171875,99.68000030517578,52.5099983215332,27.38999938964844
2011-12-27,4750.5,4800.5,4723.64990234375,4780.2001953125,0,1594.199951171875,101.33999633789062,52.70000076293945,26.290000915527344
2011-12-28,4705.7998046875,4756.2001953125,4685.64990234375,4756.2001953125,0,1562.9000244140625,99.36000061035156,52.84999847412109,26.739999771118164
2011-12-29,4646.25,4701.7998046875,4639.0498046875,4681.14990234375,0,1539.9000244140625,99.6500015258789,52.86000061035156,26.6200008392334
2011-12-30,4624.2998046875,4690.4501953125,4608.89990234375,4659.9501953125,0,1565.800048828125,98.83000183105467,53.0,27.11000061035156
2012-01-03,4765.2998046875,4773.10009765625,4675.7998046875,4675.7998046875,0,1599.699951171875,102.95999908447266,53.29800033569336,26.15999984741211
2012-01-04,4749.64990234375,4782.85009765625,4728.85009765625,4774.9501953125,0,1611.9000244140625,103.22000122070312,53.04999923706055,26.40999984741211
2012-01-05,4749.9501953125,4779.7998046875,4730.14990234375,4749.0,0,1619.4000244140625,101.80999755859376,52.84999847412109,25.90999984741211
2012-01-06,4754.10009765625,4794.89990234375,4686.85009765625,4724.14990234375,0,1616.0999755859375,101.55999755859376,52.7599983215332,25.459999084472656
2012-01-09,4742.7998046875,4758.7001953125,4695.4501953125,4747.5498046875,0,1607.5,101.30999755859376,52.67300033569336,25.68000030517578
2012-01-10,4849.5498046875,4855.89990234375,4768.25,4771.85009765625,0,1631.0,102.23999786376952,52.380001068115234,24.0
2012-01-11,4860.9501953125,4877.2001953125,4841.60009765625,4863.14990234375,0,1639.199951171875,100.87000274658205,51.59999847412109,24.540000915527344
2012-01-12,4831.25,4869.2001953125,4803.89990234375,4840.9501953125,0,1647.300048828125,99.0999984741211,51.75,24.030000686645508
2012-01-13,4866.0,4898.85009765625,4834.2001953125,4861.9501953125,0,1630.4000244140625,98.6999969482422,51.45000076293945,23.479999542236328
2012-01-16,4873.89990234375,4880.7998046875,4827.0498046875,4844.0,0,1630.4000244140625,98.6999969482422,51.43299865722656,24.06999969482422
2012-01-17,4967.2998046875,4975.5498046875,4904.0,4904.5,0,1655.199951171875,100.70999908447266,51.380001068115234,22.61000061035156
2012-01-18,4955.7998046875,4980.64990234375,4931.0498046875,4977.75,0,1659.5,100.58999633789062,50.650001525878906,22.68000030517578
2012-01-19,5018.39990234375,5023.7998046875,4991.39990234375,4995.0,0,1654.0999755859375,100.38999938964844,50.36000061035156,21.68000030517578
2012-01-20,5048.60009765625,5064.14990234375,5004.2998046875,5044.85009765625,0,1663.699951171875,98.45999908447266,50.303001403808594,21.959999084472656
2012-01-23,5046.25,5059.5498046875,5021.35009765625,5025.35009765625,0,1678.0,99.58000183105467,50.22299957275391,22.13999938964844
2012-01-24,5127.35009765625,5141.0498046875,5049.7998046875,5064.7998046875,0,1664.199951171875,98.9499969482422,49.84000015258789,21.420000076293945
2012-01-25,5158.2998046875,5174.14990234375,5130.25,5151.5,0,1699.800048828125,99.4000015258789,50.0,21.020000457763672
2012-01-27,5204.7001953125,5217.0,5162.39990234375,5216.75,0,1731.800048828125,99.55999755859376,52.49300003051758,21.700000762939453
2012-01-30,5087.2998046875,5166.14990234375,5076.7001953125,5163.5498046875,0,1731.0,98.77999877929688,49.38800048828125,23.459999084472656
2012-01-31,5199.25,5215.39990234375,5120.14990234375,5125.25,0,1737.800048828125,98.4800033569336,52.49300003051758,22.65999984741211
2012-02-01,5235.7001953125,5244.60009765625,5159.0,5198.14990234375,0,1747.0999755859375,97.61000061035156,49.5,22.88999938964844
2012-02-02,5269.89990234375,5289.9501953125,5225.75,5272.10009765625,0,1756.800048828125,96.36000061035156,49.0099983215332,23.690000534057617
2012-02-03,5325.85009765625,5334.85009765625,5255.5498046875,5276.10009765625,0,1737.9000244140625,97.83999633789062,49.0,24.09000015258789
2012-02-06,5361.64990234375,5390.0498046875,5327.25,5379.4501953125,0,1722.800048828125,96.91000366210938,48.65299987792969,24.6200008392334
2012-02-07,5335.14990234375,5413.35009765625,5322.9501953125,5412.9501953125,0,1746.4000244140625,98.41000366210938,49.053001403808594,24.90999984741211
2012-02-08,5368.14990234375,5396.89990234375,5325.2001953125,5343.7998046875,0,1729.300048828125,98.70999908447266,49.042999267578125,24.270000457763672
2012-02-09,5412.35009765625,5423.39990234375,5338.89990234375,5343.0498046875,0,1739.0,99.83999633789062,49.14799880981445,23.299999237060547
2012-02-10,5381.60009765625,5427.75,5341.0498046875,5399.7998046875,0,1723.300048828125,98.66999816894533,49.48799896240234,23.82999992370605
2012-02-13,5390.2001953125,5421.0498046875,5351.39990234375,5382.10009765625,0,1723.0,100.91000366210938,49.35300064086914,23.709999084472656
2012-02-14,5416.0498046875,5428.0498046875,5377.9501953125,5380.7998046875,0,1715.9000244140625,100.73999786376952,49.1879997253418,22.709999084472656
2012-02-15,5531.9501953125,5542.10009765625,5460.60009765625,5460.60009765625,0,1726.300048828125,101.8000030517578,49.358001708984375,22.100000381469727
2012-02-16,5521.9501953125,5531.39990234375,5483.75,5513.75,0,1726.800048828125,102.30999755859376,49.28300094604492,23.32999992370605
2012-02-17,5564.2998046875,5606.7001953125,5545.2001953125,5574.2001953125,0,1724.5,103.23999786376952,49.28300094604492,24.18000030517578
2012-02-21,5607.14990234375,5621.5,5561.75,5561.89990234375,0,1757.0999755859375,105.83999633789062,49.14799880981445,26.25
2012-02-22,5505.35009765625,5629.9501953125,5491.35009765625,5609.75,0,1770.0,106.27999877929688,49.303001403808594,26.799999237060547
2012-02-23,5483.2998046875,5537.39990234375,5460.7998046875,5490.0498046875,0,1784.9000244140625,107.83000183105467,49.21799850463867,24.32999992370605
2012-02-24,5429.2998046875,5521.39990234375,5405.89990234375,5479.14990234375,0,1775.0999755859375,109.7699966430664,49.09299850463867,24.81999969482422
2012-02-27,5281.2001953125,5449.7998046875,5268.14990234375,5448.10009765625,0,1773.5999755859375,108.55999755859376,49.007999420166016,27.3799991607666
2012-02-28,5375.5,5391.10009765625,5306.4501953125,5310.5,0,1787.0,106.5500030517578,49.17300033569336,25.850000381469727
2012-02-29,5385.2001953125,5458.7998046875,5352.25,5424.9501953125,0,1709.9000244140625,107.06999969482422,49.06800079345703,26.93000030517578
2012-03-01,5339.75,5372.4501953125,5297.5,5366.0,0,1721.0999755859375,108.83999633789062,49.00299835205078,27.670000076293945
2012-03-02,5359.35009765625,5392.5498046875,5315.0498046875,5369.4501953125,0,1708.800048828125,106.6999969482422,49.198001861572266,27.84000015258789
2012-03-05,5280.35009765625,5344.5,5265.7001953125,5342.5498046875,0,1703.0,106.72000122070312,49.51800155639648,28.920000076293945
2012-03-06,5222.39990234375,5382.0498046875,5206.39990234375,5266.0,0,1671.4000244140625,104.6999969482422,49.83300018310547,27.34000015258789
2012-03-07,5220.4501953125,5243.85009765625,5171.4501953125,5207.0498046875,0,1683.300048828125,106.16000366210938,50.358001708984375,26.32999992370605
2012-03-09,5333.5498046875,5342.2998046875,5291.60009765625,5294.10009765625,0,1710.9000244140625,107.4000015258789,50.073001861572266,25.46999931335449
2012-03-12,5359.5498046875,5421.89990234375,5327.2998046875,5420.10009765625,0,1699.199951171875,106.33999633789062,49.75299835205078,26.270000457763672
2012-03-13,5429.5,5438.64990234375,5390.7998046875,5391.0498046875,0,1693.699951171875,106.70999908447266,49.96799850463867,24.75
2012-03-14,5463.89990234375,5499.39990234375,5437.7998046875,5490.5498046875,0,1642.5,105.43000030517578,49.83000183105469,24.71999931335449
2012-03-15,5380.5,5462.5,5362.2998046875,5462.5,0,1659.0999755859375,105.11000061035156,49.90800094604492,25.420000076293945
2012-03-16,5317.89990234375,5445.64990234375,5305.0,5380.35009765625,0,1655.5,107.05999755859376,50.37799835205078,23.1299991607666
2012-03-19,5257.0498046875,5340.7001953125,5238.5498046875,5337.35009765625,0,1666.9000244140625,108.08999633789062,50.132999420166016,22.96999931335449
2012-03-20,5274.85009765625,5297.35009765625,5233.25,5257.14990234375,0,1646.699951171875,105.61000061035156,50.22800064086914,21.940000534057617
2012-03-21,5364.9501953125,5372.35009765625,5256.0,5267.2001953125,0,1650.0,107.2699966430664,50.38800048828125,21.0
2012-03-22,5228.4501953125,5385.9501953125,5205.64990234375,5361.10009765625,0,1642.300048828125,105.3499984741211,50.62799835205078,24.770000457763672
2012-03-23,5278.2001953125,5312.0,5220.0,5255.64990234375,0,1662.300048828125,106.87000274658205,51.119998931884766,23.34000015258789
2012-03-26,5184.25,5274.9501953125,5174.89990234375,5274.35009765625,0,1685.5,107.02999877929688,51.167999267578125,26.739999771118164
2012-03-27,5243.14990234375,5277.9501953125,5184.64990234375,5242.9501953125,0,1684.800048828125,107.33000183105467,51.02299880981445,25.049999237060547
2012-03-28,5194.75,5236.5498046875,5169.60009765625,5231.7001953125,0,1657.9000244140625,105.41000366210938,50.678001403808594,24.8700008392334
2012-03-29,5178.85009765625,5194.2998046875,5135.9501953125,5145.9501953125,0,1652.199951171875,102.77999877929688,50.77299880981445,24.32999992370605
2012-03-30,5295.5498046875,5307.10009765625,5203.64990234375,5206.60009765625,0,1669.300048828125,103.0199966430664,51.3380012512207,22.3799991607666
2012-04-02,5317.89990234375,5331.5498046875,5278.7998046875,5296.35009765625,0,1677.5,105.2300033569336,50.86800003051758,20.8799991607666
2012-04-03,5358.5,5378.75,5344.4501953125,5353.2001953125,0,1670.0,104.01000213623048,50.86800003051758,20.01000022888184
